lon,lat,source,country,substance,area_ha
-49.1037,-25.0505,OSM,BR,,
-49.3312,-27.3684,OSM,BR,,
-50.059,-27.2639,OSM,BR,,
-51.106,-26.2804,OSM,BR,,
-53.4089,-25.0578,OSM,BR,,
-53.4325,-25.0938,OSM,BR,,
-50.5176,-28.175,OSM,BR,,
-49.2231,-26.2962,OSM,BR,,
-49.2274,-26.296,OSM,BR,,
-49.2885,-26.2816,OSM,BR,,
-49.0693,-28.6783,OSM,BR,,
-50.0934,-27.9425,OSM,BR,,
-53.5049,-24.9195,OSM,BR,,
-49.1304,-27.2054,OSM,BR,,
-49.1396,-27.2063,OSM,BR,,
-49.1489,-27.2172,OSM,BR,,
-49.4504,-28.4791,OSM,BR,,
-49.2789,-26.9262,OSM,BR,sand,
-53.2427,-26.7653,OSM,BR,,
-50.4113,-27.4423,OSM,BR,,
-49.7525,-24.8705,OSM,BR,,
-53.3458,-25.0318,OSM,BR,,
-53.3654,-25.0334,OSM,BR,,
-52.6548,-26.9655,OSM,BR,,
-52.6596,-26.9595,OSM,BR,,
-52.6648,-26.9536,OSM,BR,,
-52.6682,-26.9543,OSM,BR,,
-53.3407,-25.0605,OSM,BR,,
-53.3363,-25.0907,OSM,BR,,
-50.5093,-27.7405,OSM,BR,,
-49.6379,-25.4842,OSM,BR,,
-49.4593,-25.3248,OSM,BR,,
-49.1499,-28.5727,OSM,BR,,
-49.1463,-28.574,OSM,BR,,
-49.4244,-26.1497,OSM,BR,,
-51.2453,-27.2278,OSM,BR,,
-52.4083,-26.7825,OSM,BR,,
-50.9932,-28.5179,OSM,BR,stone,
-49.2846,-25.2353,OSM,BR,,
-49.3521,-25.1971,OSM,BR,,
-49.3246,-25.2269,OSM,BR,,
-50.7679,-24.3847,OSM,BR,,
-50.5128,-24.7845,OSM,BR,,
-50.77,-24.4516,OSM,BR,,
-50.7621,-24.4483,OSM,BR,,
-53.6801,-26.1631,OSM,BR,,
-50.7038,-24.2947,OSM,BR,,
-51.299,-27.6573,OSM,BR,,
-50.446,-27.9185,OSM,BR,,
-49.0101,-28.6054,OSM,BR,,
-49.2645,-25.6111,OSM,BR,,
-49.2723,-25.6152,OSM,BR,,
-49.3803,-25.6448,OSM,BR,sand,
-49.3775,-25.6474,OSM,BR,sand,
-49.4535,-25.1534,OSM,BR,,
-52.0356,-28.2014,OSM,BR,,
-49.3778,-25.2495,OSM,BR,,
-53.8927,-26.3729,OSM,BR,,
-49.5817,-24.6244,OSM,BR,,
-49.5871,-24.6292,OSM,BR,,
-49.1669,-24.875,OSM,BR,,
-49.1659,-24.875,OSM,BR,,
-49.1693,-24.875,OSM,BR,,
-49.1618,-24.875,OSM,BR,,
-49.1725,-24.875,OSM,BR,,
-49.1864,-24.7489,OSM,BR,,
-49.1801,-24.7486,OSM,BR,,
-49.3344,-24.8088,OSM,BR,,
-49.252,-24.8697,OSM,BR,,
-49.1045,-25.0682,OSM,BR,,
-49.1015,-25.0706,OSM,BR,,
-49.1104,-25.0707,OSM,BR,,
-49.0996,-25.0682,OSM,BR,,
-49.0925,-25.07,OSM,BR,,
-49.1118,-25.0739,OSM,BR,,
-49.1123,-25.0774,OSM,BR,,
-49.1028,-24.919,OSM,BR,,
-49.0994,-24.9266,OSM,BR,,
-49.0979,-24.9299,OSM,BR,,
-49.0813,-24.9416,OSM,BR,,
-49.0961,-24.9451,OSM,BR,,
-49.0654,-24.9587,OSM,BR,,
-49.085,-24.9607,OSM,BR,,
-49.0967,-24.9605,OSM,BR,,
-49.0958,-24.9535,OSM,BR,,
-49.0873,-24.9851,OSM,BR,,
-49.0236,-25.0037,OSM,BR,,
-49.0728,-25.0425,OSM,BR,,
-49.0427,-25.2274,OSM,BR,,
-49.1438,-25.2445,OSM,BR,,
-49.1335,-25.2492,OSM,BR,,
-49.141,-25.2539,OSM,BR,,
-49.0911,-25.2736,OSM,BR,,
-49.2811,-25.1974,OSM,BR,,
-49.2764,-25.1979,OSM,BR,,
-49.2701,-25.1967,OSM,BR,,
-49.2984,-25.2001,OSM,BR,,
-49.2717,-25.1733,OSM,BR,,
-49.2688,-25.1752,OSM,BR,,
-49.2644,-25.1761,OSM,BR,,
-49.2721,-25.1777,OSM,BR,,
-49.2549,-25.1785,OSM,BR,,
-49.2861,-25.1796,OSM,BR,,
-49.3246,-25.1676,OSM,BR,,
-49.1001,-25.101,OSM,BR,,
-49.4592,-25.161,OSM,BR,,
-49.3443,-25.1729,OSM,BR,,
-49.2885,-25.1873,OSM,BR,,
-49.2692,-25.1915,OSM,BR,,
-49.2668,-25.1921,OSM,BR,,
-49.2798,-25.1905,OSM,BR,,
-49.2668,-25.1827,OSM,BR,,
-49.2544,-25.1843,OSM,BR,,
-49.2532,-25.1875,OSM,BR,,
-49.2393,-25.2179,OSM,BR,,
-49.2681,-25.221,OSM,BR,,
-49.281,-25.2094,OSM,BR,,
-49.2797,-25.2103,OSM,BR,,
-49.277,-25.2121,OSM,BR,,
-49.3028,-25.2124,OSM,BR,,
-49.2839,-25.2134,OSM,BR,,
-49.3148,-25.2126,OSM,BR,,
-49.3082,-25.2032,OSM,BR,,
-49.3141,-25.207,OSM,BR,,
-49.2692,-25.2176,OSM,BR,,
-49.3153,-25.2161,OSM,BR,,
-49.2302,-25.2155,OSM,BR,,
-49.214,-25.227,OSM,BR,,
-49.2345,-25.227,OSM,BR,,
-49.225,-25.2291,OSM,BR,,
-49.2189,-25.2303,OSM,BR,,
-49.2553,-25.2317,OSM,BR,,
-49.2194,-25.2223,OSM,BR,,
-49.0009,-24.6624,OSM,BR,,
-49.0412,-24.7849,OSM,BR,,
-49.0417,-24.7897,OSM,BR,,
-49.0105,-24.8763,OSM,BR,,
-49.0725,-24.8842,OSM,BR,,
-49.0154,-24.9068,OSM,BR,,
-49.3453,-25.2292,OSM,BR,,
-49.3853,-25.2611,OSM,BR,,
-49.3635,-25.211,OSM,BR,,
-49.3817,-25.2609,OSM,BR,,
-49.343,-25.2307,OSM,BR,,
-49.4879,-25.156,OSM,BR,,
-49.3371,-25.2294,OSM,BR,,
-49.3835,-25.2554,OSM,BR,,
-49.5118,-25.1799,OSM,BR,,
-49.3864,-25.2577,OSM,BR,,
-49.39,-25.2576,OSM,BR,,
-49.4552,-25.3249,OSM,BR,,
-49.5191,-25.186,OSM,BR,,
-49.3646,-25.3785,OSM,BR,,
-49.5308,-25.2089,OSM,BR,,
-49.4565,-25.3136,OSM,BR,,
-49.3577,-25.2632,OSM,BR,,
-49.2957,-25.2287,OSM,BR,,
-49.3363,-25.2498,OSM,BR,,
-49.281,-25.2489,OSM,BR,,
-49.2807,-25.2408,OSM,BR,,
-49.3371,-25.2564,OSM,BR,,
-49.3357,-25.2544,OSM,BR,,
-49.3581,-25.2569,OSM,BR,,
-49.3539,-25.2575,OSM,BR,,
-49.3601,-25.2657,OSM,BR,,
-49.3518,-25.2641,OSM,BR,,
-49.364,-25.2677,OSM,BR,,
-49.3685,-25.2679,OSM,BR,,
-49.3854,-25.2721,OSM,BR,,
-49.396,-25.2698,OSM,BR,,
-49.3278,-25.2718,OSM,BR,,
-49.337,-25.274,OSM,BR,,
-49.3469,-25.2751,OSM,BR,,
-49.3336,-25.2751,OSM,BR,,
-49.3727,-25.2705,OSM,BR,,
-49.3801,-25.2713,OSM,BR,,
-49.3996,-25.276,OSM,BR,,
-49.2755,-25.2908,OSM,BR,,
-49.3184,-25.3012,OSM,BR,,
-49.2987,-25.3051,OSM,BR,,
-49.3219,-25.3609,OSM,BR,,
-49.1586,-25.2928,OSM,BR,,
-49.1796,-25.3145,OSM,BR,,
-49.2036,-25.3794,OSM,BR,,
-49.2121,-25.328,OSM,BR,,
-49.2499,-25.2837,OSM,BR,,
-49.226,-25.2354,OSM,BR,,
-49.1966,-25.2943,OSM,BR,,
-49.4731,-26.1247,OSM,BR,,
-49.4299,-26.1649,OSM,BR,,
-49.5054,-26.1425,OSM,BR,,
-49.4893,-26.0776,OSM,BR,,
-49.3967,-26.0779,OSM,BR,,
-49.3302,-25.9767,OSM,BR,,
-49.3279,-25.9958,OSM,BR,,
-49.3581,-26.0031,OSM,BR,,
-49.359,-25.9549,OSM,BR,,
-49.7846,-26.8665,OSM,BR,,
-49.6638,-25.4669,OSM,BR,,
-49.6635,-25.4699,OSM,BR,,
-53.8178,-24.4727,OSM,BR,,
-53.8147,-24.4698,OSM,BR,,
-52.7788,-26.9574,OSM,BR,,
-49.3516,-26.9471,OSM,BR,,
-52.5326,-25.8488,OSM,BR,,
-53.5479,-24.5863,OSM,BR,,
-49.1683,-26.7504,OSM,BR,aggregate,
-49.1659,-26.5169,OSM,BR,aggregate,
-49.773,-26.1875,OSM,BR,,
-48.8963,-24.109,OSM,BR,,
-48.8981,-24.1246,OSM,BR,,
-48.0526,-24.8984,OSM,BR,talc,
-49.0001,-24.6625,OSM,BR,,
-48.8986,-24.0911,OSM,BR,,
-48.8637,-24.1358,OSM,BR,,
-48.897,-24.0234,OSM,BR,,
-48.9064,-24.0183,OSM,BR,,
-48.9141,-24.0159,OSM,BR,,
-48.8927,-24.0766,OSM,BR,,
-48.9091,-24.1639,OSM,BR,,
-48.9046,-24.1634,OSM,BR,,
-48.9109,-24.1682,OSM,BR,,
-48.9554,-26.3884,OSM,BR,,
-48.6207,-26.1235,OSM,BR,,
-48.9501,-26.2697,OSM,BR,,
-48.9426,-26.2662,OSM,BR,,
-48.9439,-26.2801,OSM,BR,,
-48.3307,-24.1678,OSM,BR,,
-48.3573,-24.1875,OSM,BR,,
-48.343,-24.1718,OSM,BR,,
-48.7328,-26.4843,OSM,BR,,
-47.9746,-24.7238,OSM,BR,,
-48.6644,-27.7077,OSM,BR,,
-48.5972,-24.4513,OSM,BR,,
-48.89,-27.006,OSM,BR,,
-49.0017,-25.3662,OSM,BR,,
-48.6908,-27.9161,OSM,BR,,
-48.814,-28.1329,OSM,BR,,
-48.6306,-27.4329,OSM,BR,,
-48.6257,-27.0486,OSM,BR,,
-48.6281,-27.1225,OSM,BR,,
-48.6255,-27.0425,OSM,BR,,
-48.6233,-27.0486,OSM,BR,,
-48.6288,-27.1205,OSM,BR,,
-48.6215,-27.1365,OSM,BR,,
-48.6193,-27.087,OSM,BR,,
-48.6629,-27.3124,OSM,BR,,
-48.686,-27.4584,OSM,BR,,
-48.6317,-27.4365,OSM,BR,,
-48.6597,-27.309,OSM,BR,,
-48.6342,-27.4352,OSM,BR,,
-48.7904,-27.6897,OSM,BR,,
-48.6217,-27.0914,OSM,BR,,
-48.4772,-24.2287,OSM,BR,,
-46.6245,-24.0896,OSM,BR,,
-48.9526,-25.301,OSM,BR,,
-48.4944,-24.2798,OSM,BR,,
-48.4974,-24.2631,OSM,BR,,
-48.4698,-24.2213,OSM,BR,,
-48.5016,-24.2548,OSM,BR,,
-48.558,-24.2799,OSM,BR,,
-48.4837,-24.2552,OSM,BR,,
-48.4587,-24.229,OSM,BR,,
-48.4878,-24.2582,OSM,BR,,
-48.4677,-24.0519,OSM,BR,,
-48.4673,-24.0949,OSM,BR,,
-48.46,-24.0847,OSM,BR,,
-48.4943,-24.0816,OSM,BR,,
-48.963,-26.0282,OSM,BR,,
-48.4107,-24.045,OSM,BR,,
-48.4982,-24.1224,OSM,BR,,
-48.7272,-28.0302,OSM,BR,,
-48.7132,-28.0525,OSM,BR,,
-48.405,-24.1416,OSM,BR,,
-48.3737,-24.1351,OSM,BR,,
-48.3792,-24.1201,OSM,BR,,
-48.295,-24.0961,OSM,BR,,
-48.4285,-24.1546,OSM,BR,,
-48.4278,-24.1539,OSM,BR,,
-48.4502,-24.2145,OSM,BR,,
-48.4338,-24.1836,OSM,BR,,
-48.3552,-24.1662,OSM,BR,,
-48.7774,-24.5132,OSM,BR,,
-48.6444,-27.2424,OSM,BR,,
-48.4089,-24.0474,OSM,BR,,
-48.4094,-24.0484,OSM,BR,,
-48.4867,-24.0833,OSM,BR,,
-48.6766,-26.8045,OSM,BR,,
-48.932,-24.0817,OSM,BR,,
-48.972,-24.1562,OSM,BR,,
-48.8804,-24.112,OSM,BR,,
-48.8884,-24.114,OSM,BR,,
-48.8835,-24.1124,OSM,BR,,
-48.577,-25.6984,OSM,BR,,
-48.5851,-25.7262,OSM,BR,,
-48.5917,-25.5713,OSM,BR,,
-48.6653,-24.2443,OSM,BR,,
-48.8229,-26.6293,OSM,BR,,
-48.9073,-24.6002,OSM,BR,,
-48.6847,-26.8416,OSM,BR,,
-48.8205,-26.6329,OSM,BR,,
-48.8244,-26.6324,OSM,BR,,
-48.8235,-26.2175,OSM,BR,,
-48.504,-27.4934,OSM,BR,,
-48.7846,-28.4155,OSM,BR,limestone,
-48.7566,-25.4306,OSM,BR,,
-48.7589,-25.4309,OSM,BR,,
-48.711,-25.9861,OSM,BR,,
-48.6921,-27.685,OSM,BR,,
-48.712,-27.104,OSM,BR,,
-48.7077,-27.1019,OSM,BR,,
-48.6669,-25.5343,OSM,BR,,
-48.6901,-25.5427,OSM,BR,sand,
-48.7744,-25.3767,OSM,BR,,
-48.6128,-25.5499,OSM,BR,,
-48.8398,-24.8837,OSM,BR,,
-48.7287,-25.0339,OSM,BR,,
-49.0009,-24.6624,OSM,BR,,
-48.8845,-24.6719,OSM,BR,,
-48.8971,-24.6922,OSM,BR,,
-48.6418,-24.7,OSM,BR,,
-48.8328,-24.8327,OSM,BR,,
-48.6715,-26.3286,OSM,BR,,
-48.7113,-26.5812,OSM,BR,,
-48.8961,-24.125,OSM,BR,,
-48.8928,-24.1188,OSM,BR,,
-48.8962,-27.1507,OSM,BR,,
-48.713,-27.543,OSM,BR,granito,
-69.3726,-22.9119,OSM,BR,copper,
-69.2493,-22.7868,OSM,BR,copper;molybdenum,
-69.0774,-22.952,OSM,BR,copper;molybdenum,
-69.0589,-22.9427,OSM,BR,copper;molybdenum,
-69.0254,-22.9489,OSM,BR,copper;molybdenum,
-69.3377,-22.8508,OSM,BR,copper;molybdenum,
-69.2621,-20.0481,OSM,BR,,
-69.5392,-23.4505,OSM,BR,copper,
-69.5132,-23.4319,OSM,BR,copper,
-70.2723,-22.8967,OSM,BR,aggregate,
-70.2889,-22.7695,OSM,BR,aggregate,
-70.2841,-22.7577,OSM,BR,aggregate,
-70.3001,-22.8406,OSM,BR,aggregate,
-70.2806,-22.8442,OSM,BR,aggregate,
-69.0588,-22.9726,OSM,BR,copper;molybdenum,
-69.3791,-19.5284,OSM,BR,aggregate,
-69.38,-19.5289,OSM,BR,aggregate,
-69.4024,-19.5809,OSM,BR,aggregate,
-69.3143,-19.7953,OSM,BR,aggregate,
-70.1646,-20.3642,OSM,BR,aggregate,
-70.1578,-20.354,OSM,BR,aggregate,
-70.3941,-23.8399,OSM,BR,limestone,
-70.1693,-22.68,OSM,BR,copper,
-70.2128,-22.3816,OSM,BR,copper,
-70.0617,-23.4293,OSM,BR,copper,
-69.0974,-23.0798,OSM,BR,copper;molybdenum,
-69.88,-22.6358,OSM,BR,,
-70.1099,-22.6017,OSM,BR,copper,
-70.1705,-22.7145,OSM,BR,copper,
-69.8609,-22.1301,OSM,BR,copper,
-70.2468,-23.2999,OSM,BR,copper,
-70.1401,-22.1616,OSM,BR,copper,
-70.1637,-22.6049,OSM,BR,copper,
-70.2343,-22.7271,OSM,BR,copper,
-70.2707,-23.9318,OSM,BR,aggregate,
-70.2642,-23.9203,OSM,BR,aggregate,
-69.5449,-23.5525,OSM,BR,gold,
-69.9475,-23.1546,OSM,BR,copper,
-70.369,-23.5495,OSM,BR,aggregate,
-70.3203,-23.083,OSM,BR,aggregate,
-69.9909,-20.9485,OSM,BR,salt,
-70.0185,-21.1463,OSM,BR,salt,
-69.9499,-21.0856,OSM,BR,salt,
-70.0236,-20.8932,OSM,BR,salt,
-70.0503,-20.8887,OSM,BR,salt,
-70.0513,-20.8918,OSM,BR,salt,
-70.0484,-20.8907,OSM,BR,salt,
-70.0488,-20.8857,OSM,BR,salt,
-70.1496,-22.4349,OSM,BR,,
-70.1816,-22.2805,OSM,BR,,
-70.1729,-22.2746,OSM,BR,,
-70.2662,-23.2234,OSM,BR,,
-70.4935,-23.1277,OSM,BR,,
-70.4952,-23.1256,OSM,BR,,
-70.4974,-23.1346,OSM,BR,,
-70.4987,-23.1317,OSM,BR,,
-69.2092,-22.8682,OSM,BR,,
-70.0783,-20.238,OSM,BR,,
-70.108,-20.2355,OSM,BR,,
-70.1028,-20.2341,OSM,BR,,
-70.1025,-20.2376,OSM,BR,,
-70.1111,-20.247,OSM,BR,,
-70.1159,-20.2444,OSM,BR,,
-70.3837,-23.8361,OSM,BR,limestone,
-70.5469,-23.3343,OSM,BR,,
-70.0693,-20.2296,OSM,BR,,
-70.1883,-22.2412,OSM,BR,,
-70.3377,-23.9263,OSM,BR,aggregate,
-70.3564,-23.6536,OSM,BR,,
-63.9381,-22.2101,OSM,BR,,
-44.2429,-22.338,OSM,BR,,
-46.4163,-23.5624,OSM,BR,,
-45.8082,-23.1617,OSM,BR,,
-44.8741,-21.31,OSM,BR,stone,
-47.3313,-22.8021,OSM,BR,,
-45.2053,-19.787,OSM,BR,,
-44.0271,-20.064,OSM,BR,,
-44.0914,-19.8686,OSM,BR,,
-44.1386,-19.9022,OSM,BR,,
-47.4134,-23.5766,OSM,BR,,
-44.9087,-21.1932,OSM,BR,,
-44.9397,-21.1891,OSM,BR,,
-44.9282,-21.1976,OSM,BR,,
-45.2472,-20.8868,OSM,BR,,
-47.1711,-22.7662,OSM,BR,,
-47.1318,-22.8976,OSM,BR,,
-47.1747,-22.7657,OSM,BR,,
-44.9911,-21.7255,OSM,BR,,
-44.9985,-21.7428,OSM,BR,,
-44.9343,-21.663,OSM,BR,,
-44.9446,-21.6414,OSM,BR,,
-44.9869,-21.7201,OSM,BR,,
-44.9785,-21.7082,OSM,BR,,
-44.9961,-21.7337,OSM,BR,,
-45.006,-21.7452,OSM,BR,,
-44.9292,-21.6383,OSM,BR,,
-45.0172,-21.7503,OSM,BR,,
-45.0205,-21.7542,OSM,BR,,
-44.9693,-21.7058,OSM,BR,,
-44.9651,-21.697,OSM,BR,,
-44.9583,-21.6899,OSM,BR,,
-44.9527,-21.6866,OSM,BR,,
-44.9613,-21.6941,OSM,BR,,
-47.6203,-21.9586,OSM,BR,sand,
-47.6115,-21.9522,OSM,BR,sand,
-46.5869,-23.3424,OSM,BR,,
-44.2673,-19.4967,OSM,BR,,
-44.2232,-19.4946,OSM,BR,,
-44.2689,-19.5232,OSM,BR,,
-44.3561,-19.4614,OSM,BR,,
-44.0587,-19.8981,OSM,BR,,
-44.0628,-19.8972,OSM,BR,,
-44.061,-19.8938,OSM,BR,,
-45.0411,-20.1932,OSM,BR,,
-46.447,-23.387,OSM,BR,,
-46.4298,-23.3563,OSM,BR,,
-45.9666,-19.9422,OSM,BR,,
-46.2475,-23.5015,OSM,BR,,
-46.9233,-23.5044,OSM,BR,,
-47.3365,-22.8057,OSM,BR,,
-46.5954,-21.7715,OSM,BR,,
-46.262,-23.5571,OSM,BR,,
-46.2752,-23.5596,OSM,BR,,
-44.3266,-22.4482,OSM,BR,,
-44.2604,-22.4902,OSM,BR,,
-48.2166,-21.2112,OSM,BR,,
-47.3641,-22.6139,OSM,BR,,
-46.9029,-22.0341,OSM,BR,,
-44.2409,-22.3376,OSM,BR,,
-44.6584,-21.3068,OSM,BR,,
-46.9088,-23.4838,OSM,BR,,
-46.3888,-23.8311,OSM,BR,,
-46.3871,-23.8375,OSM,BR,,
-46.8737,-23.7933,OSM,BR,,
-46.0713,-20.135,OSM,BR,,
-45.3524,-23.7712,OSM,BR,,
-45.3487,-23.7494,OSM,BR,,
-46.8975,-23.6531,OSM,BR,,
-45.206,-19.7837,OSM,BR,,
-45.3691,-21.5114,OSM,BR,,
-47.6177,-22.006,OSM,BR,sand,
-47.5993,-22.0788,OSM,BR,,
-45.6256,-20.2746,OSM,BR,limestone,
-46.758,-23.952,OSM,BR,,
-45.4753,-19.8184,OSM,BR,,
-44.0144,-19.8219,OSM,BR,,
-47.4171,-23.5126,OSM,BR,,
-47.4138,-23.5191,OSM,BR,,
-45.2445,-20.7936,OSM,BR,,
-46.9563,-19.6604,OSM,BR,apatite,
-46.936,-19.6566,OSM,BR,niobium,
-46.3798,-21.9724,OSM,BR,,
-47.7083,-22.418,OSM,BR,,
-47.7097,-22.4166,OSM,BR,,
-47.7141,-22.4185,OSM,BR,,
-46.8772,-23.9257,OSM,BR,,
-44.3276,-22.4545,OSM,BR,,
-46.8985,-23.9278,OSM,BR,,
-46.9028,-23.9287,OSM,BR,,
-46.9045,-23.9301,OSM,BR,,
-46.9162,-23.8726,OSM,BR,,
-46.8589,-23.9167,OSM,BR,,
-46.8582,-23.9197,OSM,BR,,
-46.8741,-23.9223,OSM,BR,,
-46.8759,-23.2725,OSM,BR,,
-44.2259,-20.1128,OSM,BR,,
-44.2642,-20.1068,OSM,BR,,
-44.3049,-20.1144,OSM,BR,,
-48.8952,-22.3048,OSM,BR,,
-48.7881,-22.3596,OSM,BR,stone;granite;sand,
-47.7798,-21.2507,OSM,BR,,
-44.5739,-21.0953,OSM,BR,,
-44.5735,-21.0805,OSM,BR,,
-44.5921,-21.089,OSM,BR,,
-44.5673,-21.0685,OSM,BR,,
-44.0681,-21.1868,OSM,BR,,
-44.0145,-21.1765,OSM,BR,,
-44.1593,-20.1057,OSM,BR,,
-46.7204,-20.123,OSM,BR,,
-46.4132,-23.5616,OSM,BR,,
-44.0187,-19.5716,OSM,BR,,
-43.9972,-19.6057,OSM,BR,,
-44.0219,-19.6198,OSM,BR,,
-46.727,-23.417,OSM,BR,,
-46.1055,-19.2079,OSM,BR,,
-46.8047,-23.1588,OSM,BR,,
-44.7907,-19.6918,OSM,BR,,
-44.761,-19.7102,OSM,BR,,
-48.1712,-21.8704,OSM,BR,,
-47.4311,-22.7289,OSM,BR,,
-47.4369,-22.7173,OSM,BR,,
-47.4723,-22.7262,OSM,BR,,
-44.5831,-20.7639,OSM,BR,,
-45.1529,-20.4344,OSM,BR,,
-47.9418,-23.2418,OSM,BR,,
-44.2402,-22.6087,OSM,BR,,
-44.1042,-20.0947,OSM,BR,,
-44.1093,-20.0788,OSM,BR,,
-46.6933,-22.9357,OSM,BR,,
-48.2705,-20.88,OSM,BR,,
-47.0087,-23.3982,OSM,BR,,
-46.3115,-20.605,OSM,BR,,
-47.0099,-20.9306,OSM,BR,,
-45.0814,-19.9916,OSM,BR,,
-46.3797,-23.8322,OSM,BR,,
-46.3741,-23.832,OSM,BR,,
-46.3714,-23.8323,OSM,BR,,
-46.3736,-23.8353,OSM,BR,,
-46.7367,-22.3231,OSM,BR,,
-47.8778,-19.9842,OSM,BR,,
-46.6337,-23.0603,OSM,BR,,
-46.8447,-19.8664,OSM,BR,,
-44.4215,-20.1515,OSM,BR,,
-46.26,-23.4277,OSM,BR,,
-44.3552,-21.2042,OSM,BR,,
-48.2083,-21.8371,OSM,BR,,
-47.3307,-21.9301,OSM,BR,,
-46.3833,-21.9953,OSM,BR,,
-48.0495,-21.8074,OSM,BR,,
-45.017,-19.5295,OSM,BR,slate,
-45.0,-19.4985,OSM,BR,slate,
-44.1336,-20.0205,OSM,BR,,
-44.4525,-20.7592,OSM,BR,,
-44.4961,-20.7557,OSM,BR,,
-44.7867,-20.8341,OSM,BR,,
-45.1965,-22.2844,OSM,BR,aggregate,
-44.8658,-22.4662,OSM,BR,,
-44.8672,-22.4759,OSM,BR,,
-44.8699,-22.4789,OSM,BR,,
-45.2847,-22.4599,OSM,BR,,
-45.1346,-22.242,OSM,BR,,
-46.0137,-20.876,OSM,BR,,
-44.1035,-20.0832,OSM,BR,,
-46.4645,-22.94,OSM,BR,,
-47.8309,-23.0377,OSM,BR,clay,
-48.4608,-23.6416,OSM,BR,,
-46.2769,-20.7096,OSM,BR,,
-44.7291,-20.6522,OSM,BR,,
-46.0595,-20.0626,OSM,BR,,
-47.8662,-23.0852,OSM,BR,clay,
-47.8567,-23.0887,OSM,BR,clay,
-45.602,-22.7887,OSM,BR,,
-46.7121,-20.8927,OSM,BR,,
-46.771,-20.8232,OSM,BR,,
-47.8159,-23.0067,OSM,BR,clay,
-47.8221,-23.0241,OSM,BR,clay,
-47.8838,-23.0942,OSM,BR,clay,
-47.8884,-23.0919,OSM,BR,clay,
-47.8807,-23.0893,OSM,BR,clay,
-47.8607,-23.1078,OSM,BR,clay,
-47.8592,-23.1008,OSM,BR,clay,
-47.9026,-23.0852,OSM,BR,clay,
-47.8995,-23.0871,OSM,BR,clay,
-47.9023,-23.087,OSM,BR,clay,
-47.8554,-23.0958,OSM,BR,clay,
-46.211,-23.4123,OSM,BR,,
-46.2064,-23.4086,OSM,BR,,
-46.2024,-23.4092,OSM,BR,,
-46.1984,-23.4037,OSM,BR,,
-46.2055,-23.3978,OSM,BR,,
-46.1975,-23.3942,OSM,BR,,
-46.1963,-23.386,OSM,BR,,
-46.2151,-23.4203,OSM,BR,,
-46.2268,-23.4324,OSM,BR,,
-46.2367,-23.4398,OSM,BR,,
-46.2304,-23.4348,OSM,BR,,
-46.1923,-23.3984,OSM,BR,,
-47.0578,-23.3911,OSM,BR,,
-47.0577,-23.3948,OSM,BR,,
-47.0644,-23.3947,OSM,BR,,
-47.0836,-23.4071,OSM,BR,,
-47.0772,-23.416,OSM,BR,,
-47.087,-23.4251,OSM,BR,,
-47.0685,-23.4064,OSM,BR,,
-46.3787,-23.3853,OSM,BR,,
-46.3739,-23.3879,OSM,BR,,
-46.2837,-23.556,OSM,BR,,
-46.7334,-23.4257,OSM,BR,,
-46.7379,-23.4295,OSM,BR,,
-47.8609,-23.0577,OSM,BR,clay,
-47.8681,-23.0639,OSM,BR,clay,
-46.2502,-23.6258,OSM,BR,,
-46.2301,-23.5309,OSM,BR,,
-46.7761,-23.3865,OSM,BR,,
-46.8633,-23.3643,OSM,BR,,
-46.8874,-23.3686,OSM,BR,,
-46.2584,-23.5276,OSM,BR,,
-46.2225,-23.3496,OSM,BR,,
-46.2072,-23.3356,OSM,BR,,
-46.3371,-23.4747,OSM,BR,,
-44.7786,-19.4833,OSM,BR,slate,
-45.9741,-21.4547,OSM,BR,,
-46.1269,-23.6293,OSM,BR,,
-45.9048,-22.1706,OSM,BR,,
-47.7897,-21.2629,OSM,BR,,
-45.9528,-22.2198,OSM,BR,,
-46.9161,-23.4903,OSM,BR,,
-46.9188,-23.4978,OSM,BR,aggregate,
-45.5554,-20.3361,OSM,BR,,
-45.584,-23.0031,OSM,BR,,
-44.4353,-20.0385,OSM,BR,,
-47.6393,-22.1579,OSM,BR,sand,
-47.9233,-23.0503,OSM,BR,limestone,
-47.5387,-22.9837,OSM,BR,,
-46.2672,-23.4119,OSM,BR,,
-45.5492,-22.8526,OSM,BR,,
-45.6035,-20.2873,OSM,BR,,
-46.8963,-22.3275,OSM,BR,,
-45.5919,-20.3227,OSM,BR,,
-45.5862,-20.3195,OSM,BR,,
-46.7722,-20.7587,OSM,BR,,
-45.5667,-20.3729,OSM,BR,,
-45.5611,-20.3756,OSM,BR,,
-45.5644,-20.3711,OSM,BR,,
-45.5568,-20.3847,OSM,BR,,
-45.5542,-20.3802,OSM,BR,,
-45.9279,-20.839,OSM,BR,,
-45.9275,-20.8343,OSM,BR,,
-45.9232,-20.8411,OSM,BR,,
-45.9229,-20.848,OSM,BR,,
-45.9299,-20.8469,OSM,BR,,
-45.9224,-20.8557,OSM,BR,,
-44.1287,-20.104,OSM,BR,iron_ore,
-44.1048,-20.1218,OSM,BR,,
-44.1059,-20.1273,OSM,BR,,
-44.1456,-20.1544,OSM,BR,,
-46.0072,-23.5713,OSM,BR,,
-46.0296,-23.5935,OSM,BR,,
-46.0284,-23.597,OSM,BR,,
-46.8718,-22.7457,OSM,BR,,
